reporter_iso3,reporter_name,reference_year,gdp_current_usd,population_total,gdp_growth_annual_pct,trade_pct_of_gdp,has_gdp_data,has_population_data,has_gdp_growth_data,has_trade_pct_gdp_data
QAT,Qatar,2016,151732000000.0,2477113,3.064191884,89.54760012,True,True,True,True
QAT,Qatar,2017,161099000000.0,2545820,-1.497604702,91.49458792,True,True,True,True
QAT,Qatar,2018,183335000000.0,2580734,1.234872202,91.83844898,True,True,True,True
QAT,Qatar,2019,176371000000.0,2638657,0.688240955,90.04637555,True,True,True,True
QAT,Qatar,2020,144411000000.0,2794148,-3.55760399,90.01909488,True,True,True,True
QAT,Qatar,2021,179732000000.0,2504910,1.626846719,92.77915857,True,True,True,True
QAT,Qatar,2022,235709000000.0,2657333,4.18500971,100.2136472,True,True,True,True
QAT,Qatar,2023,213003000000.0,2656032,1.187159916,,True,True,True,False
QAT,Qatar,2024,216295000000.0,2857822,3.109632832,,True,True,True,False
ROU,Romania,2015,177885000000.0,19815616,3.157036054,83.5205767,True,True,True,True
ROU,Romania,2016,185291000000.0,19702267,2.859932523,85.89252829,True,True,True,True
ROU,Romania,2017,210147000000.0,19588715,8.195478266,87.15606457,True,True,True,True
ROU,Romania,2018,241791000000.0,19473970,5.394522282,87.09117011,True,True,True,True
ROU,Romania,2019,250080000000.0,19371648,3.960289585,84.90636306,True,True,True,True
ROU,Romania,2020,250625000000.0,19265250,-3.59802546,78.36164636,True,True,True,True
ROU,Romania,2021,285072000000.0,19122059,5.587350725,87.07119655,True,True,True,True
ROU,Romania,2022,295318000000.0,19048502,4.187713051,93.94965094,True,True,True,True
ROU,Romania,2023,347758000000.0,19061062,2.257734166,83.37533241,True,True,True,True
ROU,Romania,2024,382564000000.0,19051804,0.916003764,77.21498379,True,True,True,True
RUS,Russian Federation,2015,1363480000000.0,144640716,-1.972719226,49.35934931,True,True,True,True
RUS,Russian Federation,2016,1276790000000.0,145015460,0.193671131,46.51811984,True,True,True,True
RUS,Russian Federation,2017,1574200000000.0,145293260,1.826705275,46.87652434,True,True,True,True
RUS,Russian Federation,2018,1657330000000.0,145398106,2.80634082,51.58090037,True,True,True,True
RUS,Russian Federation,2019,1693120000000.0,145453291,2.198075714,49.22875366,True,True,True,True
RUS,Russian Federation,2020,1493080000000.0,145245148,-2.653654497,45.9669082,True,True,True,True
RUS,Russian Federation,2021,1829190000000.0,144746762,5.866491773,50.58619546,True,True,True,True
RUS,Russian Federation,2022,2292500000000.0,144236933,-1.435370635,42.76630823,True,True,True,True
RUS,Russian Federation,2023,2046280000000.0,143826130,4.066613958,41.33951165,True,True,True,True
RUS,Russian Federation,2024,2186460000000.0,143669648,4.921679662,39.41840588,True,True,True,True
RWA,Rwanda,2015,8447064079.0,11640022,8.870367529,45.73486758,True,True,True,True
RWA,Rwanda,2016,8596812241.0,11919183,5.658745842,50.08973657,True,True,True,True
RWA,Rwanda,2017,9164345443.0,12202060,4.703934398,54.20796566,True,True,True,True
RWA,Rwanda,2018,9650161136.0,12487996,8.070842546,47.98305787,True,True,True,True
RWA,Rwanda,2019,10519272170.0,12776103,9.286133875,48.89271503,True,True,True,True
RWA,Rwanda,2020,10487146253.0,13065837,-2.777104855,44.35118406,True,True,True,True
RWA,Rwanda,2021,11252894910.0,13355260,8.411404486,59.80079939,True,True,True,True
RWA,Rwanda,2022,13747404814.0,13651030,9.824973947,60.95917094,True,True,True,True
RWA,Rwanda,2023,14806501437.0,13954471,8.559642929,66.89258393,True,True,True,True
RWA,Rwanda,2024,15111064182.0,14256567,7.227171033,71.68680695,True,True,True,True
SAU,Saudi Arabia,2015,693414000000.0,29816382,4.655123167,67.10526923,True,True,True,True
SAU,Saudi Arabia,2016,689279000000.0,30954198,1.704047392,57.92166351,True,True,True,True
SAU,Saudi Arabia,2017,741266000000.0,30977355,1.182107059,59.53197916,True,True,True,True
SAU,Saudi Arabia,2018,886565000000.0,30196281,3.22695089,59.10291047,True,True,True,True
SAU,Saudi Arabia,2019,888890000000.0,30063799,1.651589256,56.79382049,True,True,True,True
SAU,Saudi Arabia,2020,767951000000.0,31552510,-3.80478902,47.53315923,True,True,True,True
SAU,Saudi Arabia,2021,982661000000.0,30784383,6.519596983,50.88392634,True,True,True,True
SAU,Saudi Arabia,2022,1239080000000.0,32175224,12.00058748,56.82416477,True,True,True,True
SAU,Saudi Arabia,2023,1218580000000.0,33702731,0.542592439,55.79746823,True,True,True,True
SAU,Saudi Arabia,2024,1254140000000.0,35300280,2.648930683,56.40493741,True,True,True,True
SDN,Sudan,2015,51726758677.0,40024431,1.910176891,18.37827285,True,True,True,True
SDN,Sudan,2016,42630376000.0,41259892,3.467642184,15.28166989,True,True,True,True
SDN,Sudan,2017,41283617976.0,42714306,0.709256285,17.83138983,True,True,True,True
SDN,Sudan,2018,32333780383.0,44230596,-2.68093055,21.86791873,True,True,True,True
SDN,Sudan,2019,32338079165.0,45548175,-2.178251045,26.11962046,True,True,True,True
SDN,Sudan,2020,27034593750.0,46789231,-3.629800824,9.955145076,True,True,True,True
SDN,Sudan,2021,34229513775.0,48066924,-1.868520483,4.127548638,True,True,True,True
SDN,Sudan,2022,51666875363.0,49383346,-0.957816591,2.698834436,True,True,True,True
SDN,Sudan,2023,39898289821.0,50042791,-29.43327163,2.473728783,True,True,True,True
SDN,Sudan,2024,49672435513.0,50448963,-13.96433784,1.995412102,True,True,True,True
SEN,Senegal,2015,17774766696.0,14593331,6.367043651,58.11033767,True,True,True,True
SEN,Senegal,2016,19040312333.0,15034521,6.356068572,54.10816921,True,True,True,True
SEN,Senegal,2017,20965069573.0,15475002,7.407486186,57.81656781,True,True,True,True
SEN,Senegal,2018,23116701556.0,15914498,6.209241034,61.78983948,True,True,True,True
SEN,Senegal,2019,23403995992.0,16352922,4.613628098,64.23625061,True,True,True,True
SEN,Senegal,2020,24530513038.0,16789219,1.342073773,60.04687161,True,True,True,True
SEN,Senegal,2021,27520784130.0,17220867,6.544001099,69.37599399,True,True,True,True
SEN,Senegal,2022,27783332223.0,17651103,3.850431938,79.39742202,True,True,True,True
SEN,Senegal,2023,30696331296.0,18077573,4.257430833,71.59428158,True,True,True,True
SEN,Senegal,2024,32169996052.0,18501984,6.462205774,68.23635103,True,True,True,True
SGP,Singapore,2015,307999000000.0,5535002,2.976799316,329.4713989,True,True,True,True
SGP,Singapore,2016,320759000000.0,5607283,3.910953063,301.3388662,True,True,True,True
SGP,Singapore,2017,344795000000.0,5612253,4.326793708,315.4014335,True,True,True,True
SGP,Singapore,2018,377976000000.0,5638676,3.186608485,325.72581,True,True,True,True
SGP,Singapore,2019,376827000000.0,5703569,1.158779473,324.2700886,True,True,True,True
SGP,Singapore,2020,351227000000.0,5685807,-3.610842817,331.0805568,True,True,True,True
SGP,Singapore,2021,441111000000.0,5453566,10.14108452,326.5332546,True,True,True,True
SGP,Singapore,2022,514253000000.0,5637022,4.010278845,330.2469171,True,True,True,True
SGP,Singapore,2023,511182000000.0,5917648,1.450267759,323.70122,True,True,True,True
SGP,Singapore,2024,572877000000.0,6036860,5.343512019,313.2993772,True,True,True,True
SLB,Solomon Islands,2015,1307908814.0,639415,1.67578612,88.18848591,True,True,True,True
SLB,Solomon Islands,2016,1379486291.0,662379,5.554943483,85.54984578,True,True,True,True
SLB,Solomon Islands,2017,1469790526.0,685672,3.075461761,82.1974922,True,True,True,True
SLB,Solomon Islands,2018,1615473250.0,709101,2.745852448,88.49496147,True,True,True,True
SLB,Solomon Islands,2019,1619150564.0,728147,1.749252445,82.9985659,True,True,True,True
SLB,Solomon Islands,2020,1536143428.0,744498,-3.381259258,60.22043674,True,True,True,True
SLB,Solomon Islands,2021,1558312104.0,762591,-0.227975293,67.42005676,True,True,True,True
SLB,Solomon Islands,2022,1466670930.0,781066,-2.584483618,74.83554059,True,True,True,True
SLB,Solomon Islands,2023,1506124566.0,800005,2.841118512,101.1345318,True,True,True,True
SLB,Solomon Islands,2024,1583964704.0,819198,2.997559876,111.3529722,True,True,True,True
SLE,Sierra Leone,2015,6788352975.0,7037655,-4.363332621,36.48239582,True,True,True,True
SLE,Sierra Leone,2016,6084297211.0,7205328,6.437436528,43.0672127,True,True,True,True
SLE,Sierra Leone,2017,5749846528.0,7379299,3.207860877,41.52137823,True,True,True,True
SLE,Sierra Leone,2018,6390514689.0,7554563,2.893856412,37.37746031,True,True,True,True
SLE,Sierra Leone,2019,6523577590.0,7731991,5.502709374,37.561953,True,True,True,True
SLE,Sierra Leone,2020,6688307706.0,7912558,-1.253349032,30.61310094,True,True,True,True
SLE,Sierra Leone,2021,7166931483.0,8094602,5.896852705,42.14351616,True,True,True,True
SLE,Sierra Leone,2022,7121125277.0,8276807,5.313554614,45.05421281,True,True,True,True
SLE,Sierra Leone,2023,6415852766.0,8460512,5.710021898,55.28679697,True,True,True,True
SLE,Sierra Leone,2024,6971127234.0,8642022,4.293223344,40.54544507,True,True,True,True
SLV,El Salvador,2015,23438240000.0,6183676,2.400000089,76.56027074,True,True,True,True
SLV,El Salvador,2016,24191430000.0,6200800,2.539062411,72.81909337,True,True,True,True
SLV,El Salvador,2017,24979190000.0,6213533,2.247619081,74.30465119,True,True,True,True
SLV,El Salvador,2018,26020850000.0,6219807,2.412444224,75.63361689,True,True,True,True
SLV,El Salvador,2019,26881140000.0,6222318,2.437471591,76.0420131,True,True,True,True
SLV,El Salvador,2020,24921190000.0,6234673,-7.89310136,66.45950695,True,True,True,True
SLV,El Salvador,2021,29043140000.0,6255782,11.9047617,81.84507598,True,True,True,True
SLV,El Salvador,2022,31870110000.0,6280319,2.954604109,88.70113721,True,True,True,True
SLV,El Salvador,2023,33565430000.0,6309624,3.355087216,79.81226518,True,True,True,True
SLV,El Salvador,2024,34879730000.0,6338193,2.590463711,85.68257266,True,True,True,True
SMR,San Marino,2015,1419400396.0,32897,2.291503095,321.364011,True,True,True,True
SMR,San Marino,2016,1468342400.0,33101,2.344412118,320.1460952,True,True,True,True
SMR,San Marino,2017,1528621193.0,33825,0.2582599,313.8503229,True,True,True,True
SMR,San Marino,2018,1655354329.0,34522,1.493903998,309.487955,True,True,True,True
SMR,San Marino,2019,1616231696.0,34663,2.065690829,307.2647705,True,True,True,True
SMR,San Marino,2020,1544713785.0,34770,-6.64791226,304.9031697,True,True,True,True
SMR,San Marino,2021,1855395712.0,34252,13.89778576,342.470171,True,True,True,True
SMR,San Marino,2022,1831701023.0,33755,7.898446782,370.436077,True,True,True,True
SMR,San Marino,2023,2027243194.0,33860,0.401932372,340.9834001,True,True,True,True
SMR,San Marino,2024,,33977,,,False,True,False,False
SOM,"Somalia, Fed. Rep.",2015,6152149100.0,13806963,10.46218812,76.47933224,True,True,True,True
SOM,"Somalia, Fed. Rep.",2016,6613743070.0,14348740,7.0348726,74.36156255,True,True,True,True
SOM,"Somalia, Fed. Rep.",2017,7621501710.0,14916629,14.7357956,68.67564909,True,True,True,True
SOM,"Somalia, Fed. Rep.",2018,7873000000.0,15452487,2.054315073,73.82192303,True,True,True,True
SOM,"Somalia, Fed. Rep.",2019,8656000000.0,16030971,2.800333125,70.29805915,True,True,True,True
SOM,"Somalia, Fed. Rep.",2020,8628000000.0,16651191,-2.764556962,75.69541029,True,True,True,True
SOM,"Somalia, Fed. Rep.",2021,9483000000.0,17271431,3.4471985,79.09944111,True,True,True,True
SOM,"Somalia, Fed. Rep.",2022,10203000000.0,17801897,2.718212021,90.75762031,True,True,True,True
SOM,"Somalia, Fed. Rep.",2023,10958000000.0,18358615,4.175242576,103.1210075,True,True,True,True
SOM,"Somalia, Fed. Rep.",2024,11967000000.0,19009151,4.111393358,130.3250606,True,True,True,True
SRB,Serbia,2015,41297410635.0,7095383,1.295738635,93.52814777,True,True,True,True
SRB,Serbia,2016,42225495910.0,7058322,2.975198072,97.69069404,True,True,True,True
SRB,Serbia,2017,45972834714.0,7020858,2.363403125,102.7404452,True,True,True,True
SRB,Serbia,2018,52787520249.0,6982604,4.649350355,105.563713,True,True,True,True
SRB,Serbia,2019,53864693665.0,6945235,4.750207939,107.5773095,True,True,True,True
SRB,Serbia,2020,55874017669.0,6899126,-0.950023992,100.3244608,True,True,True,True
SRB,Serbia,2021,66159884073.0,6834326,7.949056505,112.3422983,True,True,True,True
SRB,Serbia,2022,66809895701.0,6664449,2.703477055,131.9132923,True,True,True,True
SRB,Serbia,2023,81343999280.0,6623183,3.747933036,114.4920646,True,True,True,True
SRB,Serbia,2024,90088366320.0,6586476,3.949926226,111.7250284,True,True,True,True
SSD,South Sudan,2015,11997800760.0,11107561,-10.79336463,65.55134918,True,True,True,True
SSD,South Sudan,2016,,10830102,,,False,True,False,False
SSD,South Sudan,2017,,10259154,,,False,True,False,False
SSD,South Sudan,2018,,10122977,,,False,True,False,False
SSD,South Sudan,2019,,10423384,,,False,True,False,False
SSD,South Sudan,2020,,10698467,,,False,True,False,False
SSD,South Sudan,2021,,10865780,,,False,True,False,False
SSD,South Sudan,2022,,11021177,,,False,True,False,False
SSD,South Sudan,2023,,11483374,,,False,True,False,False
SSD,South Sudan,2024,,11943408,,,False,True,False,False
STP,Sao Tome and Principe,2015,259999643.0,200291,1.539704283,112.6595793,True,True,True,True
STP,Sao Tome and Principe,2016,292267272.2,203689,5.176824687,100.3954706,True,True,True,True
STP,Sao Tome and Principe,2017,322002845.2,206970,4.112979663,92.89736176,True,True,True,True
STP,Sao Tome and Principe,2018,383717327.8,210187,4.378128083,79.20029014,True,True,True,True
STP,Sao Tome and Principe,2019,412976082.6,213392,2.014316721,67.574799,True,True,True,True
STP,Sao Tome and Principe,2020,471229484.6,217435,2.624859495,48.66400797,True,True,True,True
STP,Sao Tome and Principe,2021,524402455.5,221961,1.899298913,57.94034732,True,True,True,True
STP,Sao Tome and Principe,2022,540809499.2,226305,0.168698492,64.99203791,True,True,True,True
STP,Sao Tome and Principe,2023,690456806.7,230871,0.372252775,46.97457873,True,True,True,True
STP,Sao Tome and Principe,2024,824992558.0,235536,1.47888851,44.27891248,True,True,True,True
SUR,Suriname,2015,5126237646.0,581627,-3.413042681,,True,True,True,False
SUR,Suriname,2016,3317421648.0,587757,-4.911660509,,True,True,True,False
SUR,Suriname,2017,3591679431.0,593713,1.566037825,,True,True,True,False
SUR,Suriname,2018,3996198867.0,599513,4.948271085,,True,True,True,False
SUR,Suriname,2019,4016040575.0,605768,1.167589772,,True,True,True,False
SUR,Suriname,2020,2911807496.0,612317,-15.97519171,,True,True,True,False
SUR,Suriname,2021,3107923198.0,617896,-2.435385836,,True,True,True,False
SUR,Suriname,2022,3791603200.0,623164,2.406222356,,True,True,True,False
SUR,Suriname,2023,3472693412.0,628886,2.41659215,,True,True,True,False
SUR,Suriname,2024,4416775113.0,634431,1.720957491,,True,True,True,False
SVK,Slovak Republic,2015,89178548717.0,5423801,5.176879097,179.4260229,True,True,True,True
SVK,Slovak Republic,2016,90347173229.0,5430798,1.947818415,182.7573796,True,True,True,True
SVK,Slovak Republic,2017,95978130735.0,5439232,2.874733275,186.6446874,True,True,True,True
SVK,Slovak Republic,2018,106612000000.0,5446771,4.062119819,188.7329647,True,True,True,True
SVK,Slovak Republic,2019,105843000000.0,5454147,2.2758991,183.7226086,True,True,True,True
SVK,Slovak Republic,2020,107733000000.0,5458827,-2.585512417,167.5341733,True,True,True,True
SVK,Slovak Republic,2021,120511000000.0,5447247,5.655858807,181.9794845,True,True,True,True
SVK,Slovak Republic,2022,115793000000.0,5431752,0.544591632,204.0563185,True,True,True,True
SVK,Slovak Republic,2023,133579000000.0,5426740,2.112636332,181.3908724,True,True,True,True
SVK,Slovak Republic,2024,140934000000.0,5422069,1.938674455,171.2128002,True,True,True,True
SVN,Slovenia,2015,42709468275.0,2063531,2.393306213,147.2183677,True,True,True,True
SVN,Slovenia,2016,44290685824.0,2065042,3.034414867,148.2384481,True,True,True,True
SVN,Slovenia,2017,48153200135.0,2066388,5.174402156,158.7021358,True,True,True,True
SVN,Slovenia,2018,53689067640.0,2073894,4.379083473,162.613494,True,True,True,True
SVN,Slovenia,2019,53909922736.0,2088385,3.505253324,160.0442757,True,True,True,True
SVN,Slovenia,2020,53384760135.0,2102419,-4.085000949,147.5490086,True,True,True,True
SVN,Slovenia,2021,61540813362.0,2108079,8.416864577,161.7887275,True,True,True,True
SVN,Slovenia,2022,59899117741.0,2112076,2.668505555,186.6470763,True,True,True,True
SVN,Slovenia,2023,69255264238.0,2120461,2.375832665,160.1596693,True,True,True,True
SVN,Slovenia,2024,72972015197.0,2127400,1.731397225,155.6579287,True,True,True,True
SWE,Sweden,2015,501602000000.0,9799186,4.388246736,84.1730766,True,True,True,True
SWE,Sweden,2016,513058000000.0,9923085,2.131179147,83.45194786,True,True,True,True
SWE,Sweden,2017,535172000000.0,10057698,1.88282185,86.06930887,True,True,True,True
SWE,Sweden,2018,549649000000.0,10175214,1.770255355,90.40871424,True,True,True,True
SWE,Sweden,2019,530894000000.0,10278887,2.608230129,92.75113903,True,True,True,True
SWE,Sweden,2020,544266000000.0,10353442,-1.93379704,84.47459581,True,True,True,True
SWE,Sweden,2021,631693000000.0,10415811,5.225864303,91.11023744,True,True,True,True
SWE,Sweden,2022,575071000000.0,10486941,1.255436204,107.1117518,True,True,True,True
SWE,Sweden,2023,578991000000.0,10536632,-0.204061305,107.6197094,True,True,True,True
SWE,Sweden,2024,604827000000.0,10569709,1.017796333,105.9674923,True,True,True,True
SWZ,Eswatini,2015,3908217914.0,1142813,1.70425806,88.2620944,True,True,True,True
SWZ,Eswatini,2016,3722306117.0,1149507,2.949168211,89.35848744,True,True,True,True
SWZ,Eswatini,2017,4462640651.0,1158195,3.52095346,86.88014203,True,True,True,True
SWZ,Eswatini,2018,4643751059.0,1168929,0.065395656,85.49277682,True,True,True,True
SWZ,Eswatini,2019,4617018959.0,1179874,6.431868887,86.64079485,True,True,True,True
SWZ,Eswatini,2020,4134677810.0,1192729,-2.951834534,84.01401884,True,True,True,True
SWZ,Eswatini,2021,4807069277.0,1206593,4.236219136,89.93138749,True,True,True,True
SWZ,Eswatini,2022,4746660274.0,1218917,0.386070836,92.57158713,True,True,True,True
SWZ,Eswatini,2023,4621191262.0,1230506,3.532576628,99.72461108,True,True,True,True
SWZ,Eswatini,2024,4858885841.0,1242822,3.031624625,107.4806211,True,True,True,True
SXM,Sint Maarten (Dutch part),2015,1417888715.0,37471,0.10581315,,True,True,True,False
SXM,Sint Maarten (Dutch part),2016,1427017207.0,38249,0.967758363,,True,True,True,False
SXM,Sint Maarten (Dutch part),2017,1353212123.0,38996,-7.535213999,,True,True,True,False
SXM,Sint Maarten (Dutch part),2018,1259200447.0,39712,-6.856982992,,True,True,True,False
SXM,Sint Maarten (Dutch part),2019,1407880447.0,40385,10.96500094,,True,True,True,False
SXM,Sint Maarten (Dutch part),2020,1236428101.0,41008,-13.31678872,,True,True,True,False
SXM,Sint Maarten (Dutch part),2021,1353071061.0,41571,4.577596779,,True,True,True,False
SXM,Sint Maarten (Dutch part),2022,1592564637.0,42139,13.90000126,,True,True,True,False
SXM,Sint Maarten (Dutch part),2023,1686525978.0,42749,3.7999977,,True,True,True,False
SXM,Sint Maarten (Dutch part),2024,1797836648.0,43350,3.000000895,,True,True,True,False
SYC,Seychelles,2015,1432403352.0,93419,8.914008875,187.4750125,True,True,True,True
SYC,Seychelles,2016,1568513348.0,94677,12.11752725,180.8661884,True,True,True,True
SYC,Seychelles,2017,1675370641.0,95843,6.954162188,197.4422364,True,True,True,True
SYC,Seychelles,2018,1784313927.0,96762,4.939472723,185.7075372,True,True,True,True
SYC,Seychelles,2019,1868690097.0,97625,5.514292074,173.4078469,True,True,True,True
SYC,Seychelles,2020,1382551752.0,98462,-11.73986083,153.4833316,True,True,True,True
SYC,Seychelles,2021,1487173795.0,99258,0.552281631,183.770815,True,True,True,True
SYC,Seychelles,2022,1999888599.0,119878,9.880483664,191.5788439,True,True,True,True
SYC,Seychelles,2023,2171547935.0,119773,5.179809967,183.8421166,True,True,True,True
SYC,Seychelles,2024,2228608684.0,121354,3.34667429,175.8729826,True,True,True,True
SYR,Syrian Arab Republic,2015,16466861435.0,19424618,-4.179692046,51.08621304,True,True,True,True
SYR,Syrian Arab Republic,2016,12597854088.0,19193834,-6.405684969,67.11194074,True,True,True,True
SYR,Syrian Arab Republic,2017,16369842725.0,19224668,-0.723346297,61.05085451,True,True,True,True
SYR,Syrian Arab Republic,2018,21497779248.0,19577845,1.393233241,50.65910764,True,True,True,True
SYR,Syrian Arab Republic,2019,22583046645.0,20353534,1.220728183,41.99946818,True,True,True,True
SYR,Syrian Arab Republic,2020,12501503673.0,21049429,0.954914587,43.19161955,True,True,True,True
SYR,Syrian Arab Republic,2021,14892885528.0,21628839,1.789692,59.00201225,True,True,True,True
SYR,Syrian Arab Republic,2022,23737634644.0,22462173,-0.202472642,35.43724215,True,True,True,True
SYR,Syrian Arab Republic,2023,,23594623,,,False,True,False,False
SYR,Syrian Arab Republic,2024,,24672760,,,False,True,False,False
TCA,Turks and Caicos Islands,2015,1078274000.0,36605,11.31482939,,True,True,True,False
TCA,Turks and Caicos Islands,2016,1202078000.0,38315,7.251186276,,True,True,True,False
TCA,Turks and Caicos Islands,2017,1197958000.0,39913,74.58798805,,True,True,True,False
TCA,Turks and Caicos Islands,2018,1314329000.0,41559,6.752648452,,True,True,True,False
TCA,Turks and Caicos Islands,2019,1371838000.0,43166,4.981705494,,True,True,True,False
TCA,Turks and Caicos Islands,2020,918387000.0,44386,-33.81709734,,True,True,True,False
TCA,Turks and Caicos Islands,2021,1236459000.0,45243,29.62937817,,True,True,True,False
TCA,Turks and Caicos Islands,2022,1434119000.0,45847,14.08712342,,True,True,True,False
TCA,Turks and Caicos Islands,2023,1638653000.0,46198,13.73114811,,True,True,True,False
TCA,Turks and Caicos Islands,2024,1745378000.0,46535,5.636825174,,True,True,True,False
TCD,Chad,2015,14559599500.0,14647621,3.304159798,48.51149821,True,True,True,True
TCD,Chad,2016,13026289836.0,15114655,-4.122503326,43.95801493,True,True,True,True
TCD,Chad,2017,13349041409.0,15622759,-1.617469228,43.29006139,True,True,True,True
TCD,Chad,2018,15327000249.0,16156531,5.741115808,46.73843179,True,True,True,True
TCD,Chad,2019,14905517743.0,16685223,5.382822029,46.67772472,True,True,True,True
TCD,Chad,2020,14932897821.0,17224679,-0.393646582,40.64281706,True,True,True,True
TCD,Chad,2021,16871937698.0,17828273,0.293442648,43.9465041,True,True,True,True
TCD,Chad,2022,17828508290.0,18455316,4.129698977,47.98837843,True,True,True,True
TCD,Chad,2023,18352937976.0,19319064,3.998613095,46.86264888,True,True,True,True
TCD,Chad,2024,19906706690.0,20299123,4.952104846,44.55593538,True,True,True,True
TGO,Togo,2015,5755457836.0,7071502,5.468041381,69.12813788,True,True,True,True
TGO,Togo,2016,6071167584.0,7200884,4.214903874,66.44504098,True,True,True,True
TGO,Togo,2017,6387424240.0,7324386,4.007912596,58.20886025,True,True,True,True
TGO,Togo,2018,7029215766.0,7458206,4.795183331,57.57373885,True,True,True,True
TGO,Togo,2019,6992942459.0,7619925,4.919492605,56.33985007,True,True,True,True
TGO,Togo,2020,7486031562.0,7788054,2.159001312,55.0659514,True,True,True,True
TGO,Togo,2021,8541668141.0,7936176,5.135629291,56.37755808,True,True,True,True
TGO,Togo,2022,8646453099.0,8068616,6.29443692,61.5750924,True,True,True,True
TGO,Togo,2023,9723300577.0,8223850,6.197629694,59.9291777,True,True,True,True
TGO,Togo,2024,10643440332.0,8406558,6.526513768,,True,True,True,False
THA,Thailand,2015,401296000000.0,70540795,3.134047249,124.8396622,True,True,True,True
THA,Thailand,2016,413366000000.0,70859841,3.435157717,120.5752273,True,True,True,True
THA,Thailand,2017,456357000000.0,71160187,4.177681032,120.8914274,True,True,True,True
THA,Thailand,2018,506754000000.0,71376079,4.222870287,120.8418647,True,True,True,True
THA,Thailand,2019,543977000000.0,71522271,2.114557796,109.6895147,True,True,True,True
THA,Thailand,2020,500275000000.0,71641484,-6.09306313,97.66244194,True,True,True,True
THA,Thailand,2021,506050000000.0,71727332,1.558582321,117.1314722,True,True,True,True
THA,Thailand,2022,495692000000.0,71735329,2.637842136,132.8134583,True,True,True,True
THA,Thailand,2023,517013000000.0,71702435,2.24883438,128.7923597,True,True,True,True
THA,Thailand,2024,529386000000.0,71668011,2.948599866,135.7249358,True,True,True,True
TJK,Tajikistan,2015,8271431485.0,8643840,6.019303318,49.93781607,True,True,True,True
TJK,Tajikistan,2016,6992416097.0,8865631,6.9,55.72464469,True,True,True,True
TJK,Tajikistan,2017,7536402853.0,9085946,7.100000419,53.78610461,True,True,True,True
TJK,Tajikistan,2018,7764999999.0,9307333,7.59999889,55.84611141,True,True,True,True
TJK,Tajikistan,2019,8300813599.0,9529966,7.400000163,56.04501591,True,True,True,True
TJK,Tajikistan,2020,8133963551.0,9749310,4.400001116,55.74910402,True,True,True,True
TJK,Tajikistan,2021,8937805347.0,9966908,9.39999955,71.82593744,True,True,True,True
TJK,Tajikistan,2022,10713525200.0,10182222,8.000000338,65.43551159,True,True,True,True
TJK,Tajikistan,2023,12244169293.0,10389799,8.299999217,65.63470104,True,True,True,True
TJK,Tajikistan,2024,14425113700.0,10590927,8.39999981,59.08993163,True,True,True,True
TKM,Turkmenistan,2015,35799714286.0,6215770,6.452549185,73.22800342,True,True,True,True
TKM,Turkmenistan,2016,33313947368.0,6360041,6.229099971,58.29323249,True,True,True,True
TKM,Turkmenistan,2017,33352261307.0,6507061,6.451383588,47.39839953,True,True,True,True
TKM,Turkmenistan,2018,26036313869.0,6655524,6.206023638,41.63786696,True,True,True,True
TKM,Turkmenistan,2019,29700000000.0,6803944,6.331695676,37.65605178,True,True,True,True
TKM,Turkmenistan,2020,27350527268.0,6949912,5.870656231,29.95417004,True,True,True,True
TKM,Turkmenistan,2021,26334182094.0,7092043,6.151157856,33.41245285,True,True,True,True
TKM,Turkmenistan,2022,37583913148.0,7230193,6.234913651,37.81072259,True,True,True,True
TKM,Turkmenistan,2023,39020211240.0,7364438,6.318798503,34.17940355,True,True,True,True
TKM,Turkmenistan,2024,44249447717.0,7494498,6.28235648,28.73452374,True,True,True,True
TLS,Timor-Leste,2015,1590282400.0,1205131,2.480040402,60.07692093,True,True,True,True
TLS,Timor-Leste,2016,1640464600.0,1228312,3.009930626,60.31062176,True,True,True,True
TLS,Timor-Leste,2017,1584878400.0,1251703,-3.182415225,58.63475078,True,True,True,True
TLS,Timor-Leste,2018,1555988600.0,1275959,-0.466502171,64.81918312,True,True,True,True
TLS,Timor-Leste,2019,2032550400.0,1300945,24.21288401,70.61424406,True,True,True,True
TLS,Timor-Leste,2020,2162619200.0,1326053,31.72574167,84.7503111,True,True,True,True
TLS,Timor-Leste,2021,3625024300.0,1350139,5.369801194,99.86000094,True,True,True,True
TLS,Timor-Leste,2022,3208599900.0,1369295,-20.52248023,97.62110882,True,True,True,True
TLS,Timor-Leste,2023,2079767200.0,1384286,-18.13590491,89.3046491,True,True,True,True
TLS,Timor-Leste,2024,1865608515.0,1400638,-9.100692898,95.44850301,True,True,True,True
TON,Tonga,2015,437525538.9,106095,1.113744024,81.39022916,True,True,True,True
TON,Tonga,2016,420828254.5,105524,6.598698794,87.77717508,True,True,True,True
TON,Tonga,2017,459976847.1,105356,3.202319762,88.04349259,True,True,True,True
TON,Tonga,2018,493530766.9,105567,0.527828083,86.10397027,True,True,True,True
TON,Tonga,2019,506031247.6,105669,-0.285210784,88.04538553,True,True,True,True
TON,Tonga,2020,506571486.6,105704,1.806187153,81.84949668,True,True,True,True
TON,Tonga,2021,519306339.3,105490,-0.934919892,68.54615175,True,True,True,True
TON,Tonga,2022,556514556.4,105042,-2.128548765,70.12727183,True,True,True,True
TON,Tonga,2023,591139733.6,104597,2.790147155,79.6239257,True,True,True,True
